,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,property_type,room_type,bedrooms,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,price,price_avg,price_std,beds,accommodates,reviews_per_month,availability_60,availability_90,availability_365,revenue,booking_rate,bathrooms_text,price_per_person,accom_per_bed,price_surge_percent,price_std_percent
605,"Denver, Colorado, United States",response not available,97.30020366598778,83.0,f,host neighbourhood not available,2,"['email', 'phone']",t,neighbourhood not available,Entire home,Entire home/apt,2.0,29,30,t,0,65,4,0,4.95,4.94,4.98,4.97,4.97,4.95,4.79,t,321.1890410958904,321.1890410958904,35.79136568495879,2.0,4.0,1.05,0,0,87,79.74520547945205,23.835616438356162,1.5 baths,80.2972602739726,2.0,0.0,11.143395665941586
606,"Denver, Colorado, United States",within a few hours,100.0,75.0,f,host neighbourhood not available,1,"['email', 'phone', 'work_email']",f,"Denver, Colorado, United States",Entire home,Entire home/apt,3.0,30,1125,t,6,46,2,1,4.89,4.91,4.84,4.98,4.86,4.82,4.77,f,289.24657534246575,289.24657534246575,22.600071004166033,3.0,6.0,0.74,6,36,311,246.5068493150685,85.2054794520548,2 baths,48.20776255707762,2.0,0.0,7.813427342193324
607,"Denver, Colorado, United States",within a few hours,100.0,85.0,f,host neighbourhood not available,3,"['email', 'phone', 'work_email']",t,"Denver, Colorado, United States",Entire home,Entire home/apt,2.0,29,1125,t,0,41,5,0,4.93,4.95,4.8,4.95,4.9,4.9,4.82,f,565.2054794520548,565.2054794520548,109.79638483911603,2.0,4.0,0.65,0,20,110,171.91780821917808,30.136986301369863,2.5 baths,141.3013698630137,2.0,0.0,19.425923638525138
608,"Denver, Colorado, United States",within an hour,100.0,100.0,t,Five Points,1,"['email', 'phone']",t,"Denver, Colorado, United States",Entire guest suite,Entire home/apt,1.0,2,8,t,4,304,36,3,4.98,4.98,4.99,5.0,5.0,4.94,4.93,t,131.72602739726028,131.72602739726028,45.07419410882114,1.0,2.0,4.97,27,51,51,25.915068493150685,13.972602739726028,1 bath,65.86301369863014,2.0,0.0,34.21813820657179
609,"Littleton, Colorado, United States",within an hour,100.0,100.0,t,West Colorado Springs,531,"['email', 'phone']",f,"Denver, Colorado, United States",Entire rental unit,Entire home/apt,1.0,29,1125,t,12,2,0,0,4.5,4.5,5.0,4.5,5.0,5.0,5.0,t,150.2219178082192,150.2219178082192,6.702677966029922,1.0,2.0,0.03,30,50,324,133.3945205479452,88.76712328767124,1 bath,75.1109589041096,2.0,0.0,4.461850882896393
610,"Denver, Colorado, United States",within an hour,100.0,99.0,t,host neighbourhood not available,2,"['email', 'phone', 'work_email']",t,"Denver, Colorado, United States",Entire guest suite,Entire home/apt,1.0,1,1125,t,3,343,90,6,4.95,4.97,4.97,4.98,4.99,4.92,4.87,t,162.45205479452054,162.45205479452054,22.62987006409602,1.0,2.0,5.82,16,33,168,77.31780821917808,46.02739726027397,1 bath,81.22602739726027,2.0,0.0,13.930183950409052
611,"Denver, Colorado, United States",within an hour,100.0,97.0,t,University Park,0,"['email', 'phone']",f,"Denver, Colorado, United States",Entire home,Entire home/apt,6.0,3,14,t,14,17,1,0,5.0,4.94,4.88,5.0,5.0,4.82,4.76,t,994.6575342465753,994.6575342465753,27.837943105066937,6.0,12.0,0.27,23,23,23,57.67123287671233,6.301369863013699,5.5 baths,82.88812785388127,2.0,0.0,2.7987465179312583
612,"Denver, Colorado, United States",within an hour,100.0,94.0,t,Five Points,1,"['email', 'phone', 'work_email']",t,"Denver, Colorado, United States",Entire townhouse,Entire home/apt,2.0,1,14,t,17,241,36,4,4.94,4.96,4.9,4.98,5.0,4.75,4.85,t,338.86301369863014,338.86301369863014,38.47552207033684,2.0,5.0,3.84,24,31,31,28.753424657534246,8.493150684931507,2.5 baths,67.77260273972603,2.5,0.0,11.35429967714189
613,"Englewood, Colorado, United States",within an hour,100.0,100.0,f,Sloane Lake,1,"['email', 'phone', 'work_email']",t,"Denver, Colorado, United States",Entire townhouse,Entire home/apt,2.0,29,365,t,0,9,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.88,f,190.0,190.0,0.0,3.0,4.0,0.14,0,8,216,112.43835616438356,59.178082191780824,1 bath,47.5,1.3333333333333333,0.0,0.0
614,"Denver, Colorado, United States",response not available,97.30020366598778,92.34353541298803,f,University,1,"['email', 'phone']",f,"Denver, Colorado, United States",Entire home,Entire home/apt,5.0,29,1125,t,20,137,0,0,4.82,4.88,4.84,4.94,4.91,4.75,4.71,t,273.06849315068496,273.06849315068496,2.437847000509443,8.0,14.0,2.2,50,80,178,132.31506849315068,48.76712328767123,3.5 baths,19.50489236790607,1.75,0.0,0.8927602640573358
615,"Denver, Colorado, United States",within an hour,100.0,98.0,f,Highland,1,"['email', 'phone']",t,neighbourhood not available,Private room in home,Private room,1.0,1,4,t,7,327,26,3,4.94,4.99,4.95,4.98,4.97,4.98,4.93,t,89.72876712328767,89.72876712328767,22.308042453142857,1.0,2.0,5.22,12,12,12,4.213698630136986,3.287671232876712,1 shared bath,44.864383561643834,2.0,0.0,24.86163932520272
616,"Denver, Colorado, United States",within an hour,100.0,100.0,t,Platt Park,1,"['email', 'phone']",t,"Denver, Colorado, United States",Entire guest suite,Entire home/apt,1.0,1,1125,t,5,177,30,3,4.9,4.92,4.95,4.96,4.99,4.94,4.84,t,134.8876712328767,134.8876712328767,20.728914516550823,3.0,2.0,2.91,16,39,303,113.4,83.01369863013699,1 bath,67.44383561643835,0.6666666666666666,0.0,15.367538283586649
617,"Denver, Colorado, United States",within a few hours,100.0,75.0,t,Capitol Hill,1,"['email', 'phone']",f,neighbourhood not available,Entire condo,Entire home/apt,2.0,30,1125,t,0,161,2,0,4.81,4.92,4.85,4.87,4.89,4.96,4.84,f,92.82739726027397,92.82739726027397,5.200413663649229,2.0,6.0,2.61,3,26,271,67.52602739726028,74.24657534246575,1 bath,15.471232876712328,3.0,0.0,5.60224008981751
618,"Denver, Colorado, United States",within an hour,100.0,81.0,f,Five Points,5,"['email', 'phone', 'work_email']",t,"Denver, Colorado, United States",Entire condo,Entire home/apt,2.0,60,1125,t,1,425,5,0,4.69,4.8,4.69,4.89,4.85,4.92,4.69,f,90.0,90.0,0.0,2.0,4.0,6.8,1,31,306,75.45205479452055,83.83561643835617,1 bath,22.5,2.0,0.0,0.0
619,"Denver, Colorado, United States",within an hour,100.0,98.0,t,host neighbourhood not available,1,"['email', 'phone']",t,"Denver, Colorado, United States",Entire rental unit,Entire home/apt,1.0,2,1124,t,3,205,42,3,4.95,4.98,5.0,4.99,4.98,4.88,4.89,f,165.9917808219178,165.9917808219178,11.723107563305907,1.0,2.0,3.3,18,39,127,57.58904109589041,34.794520547945204,1 bath,82.9958904109589,2.0,0.0,7.062462674512117
620,"Denver, Colorado, United States",within an hour,100.0,100.0,t,Virginia Village,2,"['email', 'phone', 'work_email']",f,"Denver, Colorado, United States",Private room in home,Private room,1.0,2,28,t,8,93,43,3,4.95,4.95,4.94,5.0,4.96,4.99,4.96,t,85.0,85.0,0.0,1.0,2.0,1.5,34,64,153,35.63013698630137,41.917808219178085,1 private bath,42.5,2.0,0.0,0.0
621,"New York, New York, United States",within an hour,100.0,75.0,f,Whittier,1,"['email', 'phone', 'work_email']",t,"Denver, Colorado, United States",Entire home,Entire home/apt,3.0,29,1125,t,1,26,0,0,4.88,4.96,4.65,5.0,4.96,4.88,4.77,f,148.76438356164383,148.76438356164383,19.59351604081015,3.0,8.0,0.42,24,54,54,17.635616438356163,14.794520547945206,2 baths,18.595547945205478,2.6666666666666665,0.0,13.170838053915737
622,"Denver, Colorado, United States",within an hour,96.0,94.0,f,University,10,"['email', 'phone']",f,"Denver, Colorado, United States",Private room in home,Private room,1.0,30,365,t,0,79,0,0,4.62,4.8,4.61,4.81,4.82,4.94,4.68,f,50.0,50.0,0.0,1.0,1.0,1.27,12,42,317,43.42465753424658,86.84931506849315,1 shared bath,50.0,1.0,0.0,0.0
623,"Denver, Colorado, United States",within an hour,100.0,100.0,f,Stapleton,1,"['email', 'phone']",t,"Denver, Colorado, United States",Private room in home,Private room,1.0,2,1125,t,16,120,15,5,4.97,4.97,4.94,4.99,4.95,4.94,4.89,f,98.71780821917808,98.71780821917808,14.316279660399468,1.0,2.0,1.94,46,62,152,42.40547945205479,41.64383561643836,1 private bath,49.35890410958904,2.0,0.0,14.50222601034027
624,"Denver, Colorado, United States",within an hour,100.0,100.0,t,Highland,0,"['email', 'phone', 'work_email']",t,"Denver, Colorado, United States",Entire home,Entire home/apt,4.0,2,21,t,10,196,49,3,4.98,4.96,4.94,4.97,4.99,4.95,4.97,f,817.613698630137,817.613698630137,49.57097618530295,5.0,8.0,3.18,11,11,11,21.263013698630136,3.0136986301369864,4 baths,102.20171232876713,1.6,0.0,6.062884742312435
625,"Denver, Colorado, United States",within an hour,100.0,100.0,t,Whittier,1,"['email', 'phone']",t,"Denver, Colorado, United States",Entire guesthouse,Entire home/apt,2.0,3,28,t,6,370,58,2,4.98,4.98,5.0,4.99,4.99,4.82,4.84,f,213.1917808219178,213.1917808219178,48.20647485529106,2.0,4.0,5.97,24,35,122,77.55616438356165,33.42465753424658,1 bath,53.29794520547945,2.0,0.0,22.611788629674535
626,"Lakewood, Colorado, United States",within an hour,90.0,70.0,t,Baker,2,"['email', 'phone']",t,"Denver, Colorado, United States",Entire townhouse,Entire home/apt,1.0,30,1125,t,0,134,2,1,4.69,4.77,4.8,4.92,4.92,4.83,4.68,f,75.0,75.0,0.0,2.0,4.0,2.17,1,25,299,61.43835616438356,81.91780821917808,1 bath,18.75,2.0,0.0,0.0
627,"Minneapolis, Minnesota, United States",within an hour,100.0,99.0,t,Powderhorn,3,"['email', 'phone']",t,"Denver, Colorado, United States",Entire condo,Entire home/apt,1.0,30,1125,t,2,18,6,1,4.88,4.94,4.71,4.94,5.0,5.0,4.76,f,85.0,85.0,0.0,2.0,3.0,0.3,4,28,28,6.52054794520548,7.671232876712329,1 bath,28.333333333333332,1.5,0.0,0.0
628,"Denver, Colorado, United States",response not available,97.30020366598778,92.34353541298803,f,host neighbourhood not available,1,"['email', 'phone']",t,"Denver, Colorado, United States",Entire home,Entire home/apt,3.0,29,1125,f,0,5,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,350.0,350.0,0.0,3.0,5.0,0.08,0,0,0,0.0,0.0,2 baths,70.0,1.6666666666666667,0.0,0.0
629,"Greenwood Village, Colorado, United States",within an hour,100.0,100.0,t,Hampden South,3,"['email', 'phone']",t,"Denver, Colorado, United States",Entire condo,Entire home/apt,1.0,29,1125,t,0,5,1,0,4.6,5.0,5.0,5.0,5.0,5.0,4.6,t,80.0,80.0,0.0,1.0,2.0,0.09,25,55,330,72.32876712328768,90.41095890410958,1 bath,40.0,2.0,0.0,0.0
630,"Denver, Colorado, United States",within an hour,100.0,93.0,t,Regis,0,"['email', 'phone']",t,"Denver, Colorado, United States",Entire guest suite,Entire home/apt,1.8235521983343017,2,27,t,3,294,52,3,4.96,4.98,4.98,4.99,5.0,4.96,4.98,f,78.11232876712329,78.11232876712329,3.1345270252200774,2.0,3.0,4.78,5,6,58,12.517808219178082,15.890410958904111,1 bath,26.037442922374428,1.5,0.0,4.012845442830234
631,"Denver, Colorado, United States",within an hour,100.0,99.0,t,West Highland,1,"['email', 'phone']",t,"Denver, Colorado, United States",Entire guesthouse,Entire home/apt,1.0,1,29,t,0,469,88,10,4.95,4.97,4.97,4.97,4.98,4.95,4.89,f,104.88767123287671,104.88767123287671,22.79883326254601,2.0,3.0,7.62,4,7,16,4.63013698630137,4.383561643835616,1 bath,34.96255707762557,1.5,0.0,21.73642811835047
632,"Denver, Colorado, United States",response not available,97.30020366598778,92.34353541298803,f,host neighbourhood not available,1,"['email', 'phone', 'work_email']",t,"Denver, Colorado, United States",Entire guesthouse,Entire home/apt,1.8235521983343017,2,30,t,3,336,68,4,4.93,4.94,4.94,4.99,4.98,4.91,4.89,t,107.06301369863014,107.06301369863014,10.950883185433975,2.0,2.0,5.47,7,21,88,28.457534246575342,24.10958904109589,1 bath,53.53150684931507,1.0,0.0,10.228446600858284
633,"Denver, Colorado, United States",within an hour,100.0,100.0,t,Capitol Hill,1,"['email', 'phone']",t,"Denver, Colorado, United States",Entire guest suite,Entire home/apt,1.0,2,6,t,0,262,75,9,4.97,5.0,5.0,5.0,5.0,4.97,4.95,f,121.86027397260274,121.86027397260274,6.6786263090011495,1.0,4.0,5.16,5,14,63,19.542465753424658,17.26027397260274,1 bath,30.465068493150685,4.0,0.0,5.480560720307155
634,"Denver, Colorado, United States",within an hour,100.0,100.0,t,Lincoln Park,1,"['email', 'phone']",f,"Denver, Colorado, United States",Entire home,Entire home/apt,1.0,29,180,t,0,265,3,1,4.91,4.9,4.92,4.95,4.97,4.89,4.84,t,126.9013698630137,126.9013698630137,8.927739416299774,2.0,4.0,4.32,23,52,52,18.394520547945206,14.246575342465754,1 bath,31.725342465753425,2.0,0.0,7.035179703684055
635,"Denver, Colorado, United States",within a day,80.0,80.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Wheat Ridge, Colorado, United States",Entire home,Entire home/apt,1.0,3,365,t,10,100,2,1,4.86,4.91,4.81,4.97,4.95,4.94,4.89,t,101.7972602739726,101.7972602739726,16.345429617980585,1.0,2.0,1.63,36,49,98,28.172602739726027,26.84931506849315,1 bath,50.8986301369863,2.0,0.0,16.05684629821002
636,"Denver, Colorado, United States",within an hour,100.0,99.0,t,Five Points,3,"['email', 'phone']",t,"Denver, Colorado, United States",Entire townhouse,Entire home/apt,2.0,3,6,t,7,201,46,5,4.75,4.84,4.71,4.92,4.9,4.83,4.68,f,234.6986301369863,234.6986301369863,9.040028401666417,2.0,5.0,3.31,22,46,46,29.2986301369863,12.602739726027398,2 baths,46.93972602739726,2.5,0.0,3.8517601898187612
637,"Denver, Colorado, United States",within an hour,100.0,100.0,f,Cheesman Park,4,"['email', 'phone']",t,"Denver, Colorado, United States",Entire guest suite,Entire home/apt,2.0,1,21,t,8,206,41,6,4.69,4.75,4.78,4.92,4.88,4.92,4.67,f,141.7945205479452,141.7945205479452,36.16011360666565,2.0,5.0,3.36,21,46,131,50.81917808219178,35.89041095890411,1 bath,28.35890410958904,2.5,0.0,25.501770778539196
638,"Denver, Colorado, United States",response not available,97.30020366598778,92.34353541298803,f,Capitol Hill,2,"['email', 'phone']",f,neighbourhood not available,Entire condo,Entire home/apt,1.8235521983343017,180,1125,f,0,0,0,0,4.82958813108942,4.860128574595401,4.838468188871613,4.912287741077343,4.896218133451525,4.8487652405231305,4.774125471070683,f,46.0,46.0,0.0,1.0,2.0,2.2942404782993826,0,0,0,0.0,0.0,1 bath,23.0,2.0,0.0,0.0
639,"Denver, Colorado, United States",within an hour,100.0,96.0,t,Platt Park,3,"['email', 'phone']",t,"Denver, Colorado, United States",Private room in home,Private room,1.0,2,14,t,9,50,21,5,4.9,4.9,4.98,4.92,4.98,4.98,4.8,f,80.94246575342466,80.94246575342466,13.975822115119641,1.0,2.0,0.82,34,60,67,16.528767123287672,18.356164383561644,1 shared bath,40.47123287671233,2.0,0.0,17.266365664834378
640,"Denver, Colorado, United States",within an hour,100.0,96.0,t,Platt Park,3,"['email', 'phone']",t,neighbourhood not available,Entire home,Entire home/apt,1.0,2,20,t,1,9,4,0,4.89,4.89,5.0,4.78,4.89,5.0,4.89,f,107.1917808219178,107.1917808219178,11.332460347790613,1.0,2.0,0.15,4,27,27,8.013698630136986,7.397260273972603,1 bath,53.5958904109589,2.0,0.0,10.57213553212415
641,"Denver, Colorado, United States",within an hour,100.0,99.0,f,Highland,1,"['email', 'phone', 'work_email']",t,"Denver, Colorado, United States",Entire home,Entire home/apt,4.0,2,1125,t,7,254,52,1,4.93,4.91,4.9,4.96,4.96,4.97,4.85,f,330.0219178082192,330.0219178082192,45.343191471216834,5.0,10.0,4.65,8,8,8,6.054794520547945,2.191780821917808,2 baths,33.00219178082192,2.0,0.0,13.739448510679358
642,"Denver, Colorado, United States",response not available,97.30020366598778,0.0,f,Baker,1,"['email', 'phone']",f,"Denver, Colorado, United States",Entire rental unit,Entire home/apt,1.0,30,360,t,0,261,0,0,4.86,4.95,4.82,4.97,4.98,4.93,4.88,f,50.0,50.0,0.0,1.0,2.0,4.25,0,0,177,24.246575342465754,48.49315068493151,1 bath,25.0,2.0,0.0,0.0
643,"Denver, Colorado, United States",within a day,100.0,40.0,f,Clayton,1,"['email', 'phone']",t,"Denver, Colorado, United States",Entire townhouse,Entire home/apt,2.0,30,1125,t,0,65,2,0,4.94,4.98,4.89,4.88,4.92,4.7,4.81,f,103.18356164383562,103.18356164383562,9.670775814910643,2.0,2.0,1.06,0,22,297,82.63013698630137,81.36986301369863,1 bath,51.59178082191781,1.0,0.0,9.372399693171857
644,"Denver, Colorado, United States",within a few hours,100.0,100.0,t,Berkeley,1,"['email', 'phone']",t,"Denver, Colorado, United States",Entire guesthouse,Entire home/apt,1.0,1,30,t,6,329,65,7,4.87,4.92,4.88,4.92,4.9,4.9,4.8,f,144.7780821917808,144.7780821917808,38.32965112876149,2.0,4.0,5.44,27,50,50,24.293150684931508,13.698630136986301,1 bath,36.1945205479452,2.0,0.0,26.474760922712033
645,"Denver, Colorado, United States",within a few hours,90.0,100.0,f,City Park West,1,"['email', 'phone']",t,"Denver, Colorado, United States",Entire condo,Entire home/apt,1.8235521983343017,60,180,t,0,10,5,1,4.8,4.9,4.5,5.0,5.0,4.8,4.8,f,70.0,70.0,0.0,1.0,2.0,0.27,0,0,71,13.616438356164384,19.45205479452055,1 bath,35.0,2.0,0.0,0.0
646,"Denver, Colorado, United States",within an hour,100.0,91.0,t,Lincoln Park,1,"['email', 'phone']",t,"Denver, Colorado, United States",Entire home,Entire home/apt,2.0,60,1125,t,0,41,10,0,4.85,4.98,4.83,4.98,5.0,4.71,4.63,t,172.24657534246575,172.24657534246575,4.910688113186861,2.0,4.0,0.68,0,24,91,42.92328767123288,24.93150684931507,1 bath,43.06164383561644,2.0,0.0,2.8509641503311665
647,"Evergreen, Colorado, United States",within a few hours,100.0,91.0,f,Telegraph Hill,45,"['email', 'phone', 'work_email']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,30,1125,t,0,6,2,0,4.17,4.17,4.83,5.0,5.0,5.0,4.17,f,143.0,143.0,0.0,1.0,2.0,0.22,10,40,281,110.09041095890412,76.98630136986301,1 bath,71.5,2.0,0.0,0.0
648,"Denver, Colorado, United States",within an hour,100.0,100.0,t,Highland,10,"['email', 'phone', 'work_email']",t,"Denver, Colorado, United States",Entire townhouse,Entire home/apt,2.0,7,1125,t,10,17,0,0,5.0,5.0,5.0,5.0,5.0,4.94,4.94,f,153.7013698630137,153.7013698630137,16.94775823250173,2.0,4.0,0.28,10,10,10,6.0849315068493155,2.73972602739726,2 baths,38.425342465753424,2.0,0.0,11.026419769457107
649,"Denver, Colorado, United States",within an hour,100.0,77.0,t,Mar Lee,3,"['email', 'phone']",t,"Denver, Colorado, United States",Private room in home,Private room,3.0,30,1125,t,28,0,0,0,4.82958813108942,4.860128574595401,4.838468188871613,4.912287741077343,4.896218133451525,4.8487652405231305,4.774125471070683,f,124.59452054794521,124.59452054794521,10.792751566520774,3.0,4.0,2.2942404782993826,58,88,363,124.03561643835616,99.45205479452055,1 shared bath,31.148630136986302,1.3333333333333333,0.0,8.662300331552395
650,"Denver, Colorado, United States",response not available,97.30020366598778,100.0,f,Baker,3,"['email', 'phone']",t,"Denver, Colorado, United States",Entire townhouse,Entire home/apt,2.0,29,1125,t,0,13,2,0,4.92,4.85,4.77,5.0,5.0,4.69,4.46,f,350.0,350.0,0.0,2.0,4.0,0.21,0,0,0,0.0,0.0,2 baths,87.5,2.0,0.0,0.0
651,"Wheat Ridge, Colorado, United States",within an hour,100.0,94.0,f,Sloane Lake,9,"['email', 'phone']",f,"Denver, Colorado, United States",Entire home,Entire home/apt,6.0,14,90,t,22,27,4,1,4.92,5.0,5.0,5.0,4.88,4.96,4.92,f,585.0,585.0,0.0,6.0,15.0,0.45,48,51,231,370.2328767123288,63.287671232876704,3 baths,39.0,2.5,0.0,0.0
652,"San Juan, San Juan, Puerto Rico",within an hour,100.0,98.0,t,Five Points,0,"['email', 'phone']",t,"Denver, Colorado, United States",Entire home,Entire home/apt,4.0,3,28,t,7,19,19,3,4.84,4.84,4.89,5.0,5.0,4.84,4.89,f,401.17808219178085,401.17808219178085,35.80293378677897,5.0,8.0,2.24,14,25,104,114.38356164383562,28.493150684931507,2 baths,50.147260273972606,1.6,0.0,8.924449110274074
653,"Denver, Colorado, United States",within an hour,100.0,100.0,f,Sunnyside,1,"['email', 'phone']",t,"Denver, Colorado, United States",Entire townhouse,Entire home/apt,2.0,2,1125,t,0,24,6,0,4.87,4.91,4.74,5.0,4.96,4.91,4.74,f,384.0,384.0,0.0,2.0,6.0,0.41,0,0,0,0.0,0.0,1 bath,64.0,3.0,0.0,0.0
654,"Denver, Colorado, United States",within an hour,100.0,100.0,t,Stapleton,1,"['email', 'phone', 'work_email']",t,"Stapleton, Denver, Colorado, United States",Entire home,Entire home/apt,3.0,3,1125,t,8,121,24,3,4.83,4.92,4.83,4.92,4.92,4.91,4.8,t,399.6164383561644,399.6164383561644,18.683034362600974,3.0,6.0,2.03,28,53,225,247.7178082191781,61.64383561643836,2.5 baths,66.6027397260274,2.0,0.0,4.67524169912886
655,"Denver, Colorado, United States",response not available,97.30020366598778,98.0,t,host neighbourhood not available,1,"['email', 'phone']",t,"Denver, Colorado, United States",Entire bungalow,Entire home/apt,3.0,29,1125,t,0,344,54,0,4.94,4.96,4.93,4.97,4.98,4.87,4.89,t,133.9150684931507,133.9150684931507,51.369389673166715,2.0,4.0,5.64,0,0,0,0.0,0.0,1 bath,33.478767123287675,2.0,0.0,38.359678452312544
656,"Denver, Colorado, United States",within an hour,100.0,91.0,t,host neighbourhood not available,1,"['email', 'phone']",t,"Denver, Colorado, United States",Entire townhouse,Entire home/apt,2.0,4,1125,t,3,108,16,1,4.97,4.98,4.93,4.98,4.99,4.91,4.86,f,499.0,499.0,0.0,2.0,5.0,1.78,3,3,3,4.101369863013699,0.821917808219178,2.5 baths,99.8,2.5,0.0,0.0
657,"Denver, Colorado, United States",response not available,97.30020366598778,92.34353541298803,f,Hampden,2,"['email', 'phone']",t,"Denver, Colorado, United States",Entire condo,Entire home/apt,2.0,30,180,t,24,40,0,0,4.45,4.53,4.75,4.84,4.9,4.68,4.59,f,117.14246575342466,117.14246575342466,32.553024866658546,2.0,4.0,0.66,54,84,358,114.63287671232877,98.08219178082192,1.5 baths,29.285616438356165,2.0,0.0,27.78926041661101
658,"Denver, Colorado, United States",response not available,97.30020366598778,100.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Denver, Colorado, United States",Entire townhouse,Entire home/apt,1.0,29,1125,t,4,58,3,0,4.55,4.81,4.42,4.75,4.83,4.73,4.69,t,79.17534246575343,79.17534246575343,0.9269738106234827,1.0,4.0,0.96,5,5,5,1.082191780821918,1.36986301369863,1 bath,19.793835616438358,4.0,0.0,1.1707859817902737
659,"Denver, Colorado, United States",within an hour,100.0,99.0,t,Five Points,3,"['email', 'phone']",t,"Denver, Colorado, United States",Entire townhouse,Entire home/apt,3.0,3,6,t,8,35,6,0,4.77,4.71,4.66,4.79,4.97,4.79,4.85,f,308.041095890411,308.041095890411,14.82168588326235,5.0,8.0,0.6,19,40,40,33.42465753424658,10.95890410958904,3 baths,38.50513698630137,1.6,0.0,4.811593674025666
660,"Denver, Colorado, United States",response not available,97.30020366598778,92.34353541298803,f,host neighbourhood not available,4,"['email', 'phone', 'work_email']",t,"Denver, Colorado, United States",Entire guest suite,Entire home/apt,1.0,2,1125,t,3,341,75,7,4.8,4.83,4.85,4.88,4.89,4.75,4.78,f,104.91506849315068,104.91506849315068,23.234256581826127,1.0,2.0,5.62,10,13,51,15.405479452054795,13.972602739726028,1 bath,52.45753424657534,2.0,0.0,22.145776498580812
661,"Denver, Colorado, United States",within an hour,100.0,100.0,f,City Park West,9,"['email', 'phone']",t,"Denver, Colorado, United States",Entire rental unit,Entire home/apt,3.0,1,1125,t,2,476,79,4,4.82,4.82,4.83,4.93,4.95,4.79,4.75,t,333.92602739726027,333.92602739726027,40.219965339645945,5.0,8.0,7.84,7,17,256,228.16986301369863,70.13698630136986,2 baths,41.740753424657534,1.6,0.0,12.044573360493892
662,"Denver, Colorado, United States",within a day,100.0,83.0,t,West Colfax,2,"['email', 'phone']",t,"Denver, Colorado, United States",Entire bungalow,Entire home/apt,4.0,29,365,t,6,8,0,0,5.0,5.0,4.83,5.0,5.0,5.0,5.0,f,235.0,235.0,0.0,4.0,8.0,0.14,6,6,259,166.75342465753425,70.95890410958904,2 baths,29.375,2.0,0.0,0.0
663,"Denver, Colorado, United States",within an hour,100.0,88.0,f,West Highland,1,"['email', 'phone']",t,"Denver, Colorado, United States",Entire bungalow,Entire home/apt,2.0,2,1125,t,1,15,4,1,5.0,5.0,5.0,5.0,5.0,5.0,4.93,f,270.03561643835616,270.03561643835616,17.27385569644794,2.0,4.0,0.25,3,23,23,17.04931506849315,6.301369863013699,1 bath,67.50890410958904,2.0,0.0,6.396880502017489
664,"Denver, Colorado, United States",within an hour,100.0,100.0,f,Northwest,0,"['email', 'phone']",t,"Denver, Colorado, United States",Entire home,Entire home/apt,3.0,1,1125,t,4,16,16,7,5.0,5.0,5.0,4.88,5.0,4.94,5.0,f,200.32876712328766,200.32876712328766,40.316963542657994,6.0,6.0,5.27,22,27,114,63.087671232876716,31.232876712328768,1 bath,33.38812785388128,1.0,0.0,20.125398923783052
665,"Denver, Colorado, United States",within an hour,100.0,100.0,t,Hale,2,"['email', 'phone']",t,"Denver, Colorado, United States",Entire condo,Entire home/apt,1.0,30,120,t,0,21,5,1,4.86,4.62,4.43,4.86,4.76,4.67,4.81,f,52.42191780821918,52.42191780821918,2.6452448823750743,1.0,4.0,0.37,0,3,151,22.29041095890411,41.369863013698634,1 bath,13.105479452054794,4.0,0.0,5.046066593848135
666,"Denver, Colorado, United States",within a few hours,100.0,89.0,t,Clayton,2,"['email', 'phone']",t,"Denver, Colorado, United States",Private room in bungalow,Private room,1.0,30,1125,t,0,13,5,2,5.0,4.92,5.0,5.0,5.0,4.92,4.92,f,39.47123287671233,39.47123287671233,11.076525512627276,1.0,1.0,0.22,20,50,139,14.09041095890411,38.082191780821915,1 shared bath,39.47123287671233,1.0,0.0,28.062273978683667
667,"Denver, Colorado, United States",within an hour,100.0,99.0,t,Platt Park,1,"['email', 'phone', 'work_email']",t,"Denver, Colorado, United States",Entire guesthouse,Entire home/apt,1.8235521983343017,1,14,t,0,354,92,11,4.96,4.97,4.94,4.99,4.97,4.96,4.9,t,138.43835616438355,138.43835616438355,25.367294370192624,1.0,2.0,5.85,12,25,109,46.54520547945206,29.863013698630137,1 bath,69.21917808219177,2.0,0.0,18.323891638868613
668,"Denver, Colorado, United States",within a few hours,100.0,89.0,t,Clayton,2,"['email', 'phone']",t,"Denver, Colorado, United States",Private room in bungalow,Private room,1.0,30,1125,t,27,11,2,0,5.0,5.0,5.0,5.0,5.0,4.91,4.91,f,39.31506849315068,39.31506849315068,9.783194707780826,1.0,1.0,0.21,41,41,124,13.241095890410959,33.97260273972603,1 shared bath,39.31506849315068,1.0,0.0,24.884084099930327
