,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,property_type,room_type,bedrooms,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,price,price_avg,price_std,beds,accommodates,reviews_per_month,availability_60,availability_90,availability_365,revenue,booking_rate,bathrooms_text,price_per_person,accom_per_bed,price_surge_percent,price_std_percent
742,"Hopkins, Belize",within an hour,100.0,100.0,t,host neighbourhood not available,6,"['email', 'phone']",f,"Hopkins, Stann Creek District, Belize",Private room in guesthouse,Private room,1.0,2,30,t,28,7,2,1,4.71,4.86,5.0,5.0,4.71,4.86,4.86,t,148.5205479452055,148.5205479452055,18.937947825221165,1.0,2.0,0.13,41,62,311,127.47397260273972,85.2054794520548,1 private bath,74.26027397260275,2.0,0.0,12.751062453801373
743,"Hopkins, Belize",within an hour,100.0,100.0,t,host neighbourhood not available,6,"['email', 'phone']",f,"Hopkins, Stann Creek District, Belize",Entire bungalow,Entire home/apt,1.0,2,30,t,14,12,4,1,5.0,5.0,5.0,4.92,4.75,4.92,4.75,t,243.2054794520548,243.2054794520548,25.593804465846375,1.0,2.0,0.27,26,32,254,170.9808219178082,69.58904109589041,1 bath,121.6027397260274,2.0,0.0,10.523531181743751
744,"Hopkins, Belize",within an hour,100.0,100.0,t,host neighbourhood not available,6,"['email', 'phone']",f,"Hopkins, Stann Creek District, Belize",Entire bungalow,Entire home/apt,1.0,2,30,t,22,15,5,2,4.93,4.93,4.93,4.87,4.8,4.87,4.93,t,241.97260273972603,241.97260273972603,29.490905937971775,1.0,2.0,0.28,36,58,245,161.75068493150684,67.12328767123287,1 bath,120.98630136986301,2.0,0.0,12.187704559963427
745,host location not available,within an hour,100.0,100.0,f,host neighbourhood not available,3,"['email', 'phone']",t,"Placencia, Stann Creek District, Belize",Entire bungalow,Entire home/apt,2.0,2,1125,t,25,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1154.504109589041,1154.504109589041,73.24044482244858,2.0,4.0,0.05,51,68,273,859.6,74.79452054794521,2.5 baths,288.62602739726026,2.0,0.0,6.34388775354982
746,"Hamilton, Canada",within an hour,100.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",f,"Middlesex, Stann Creek District, Belize",Entire home,Entire home/apt,2.0,7,180,t,29,1,0,0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,f,150.0,150.0,0.0,3.0,6.0,0.06,44,74,257,105.61643835616438,70.41095890410959,2 baths,25.0,2.0,0.0,0.0
747,"Belize City, Belize",within an hour,88.0,100.0,f,host neighbourhood not available,29,"['email', 'phone']",t,"Belize City, Belize District, Belize",Entire condo,Entire home/apt,2.0,1,31,t,25,56,4,0,4.66,4.73,4.68,4.86,4.8,4.73,4.71,t,182.0,182.0,0.0,2.0,5.0,0.93,55,85,95,47.36986301369863,26.027397260273972,1 bath,36.4,2.5,0.0,0.0
748,"Belize City, Belize",within an hour,88.0,100.0,f,host neighbourhood not available,29,"['email', 'phone']",t,"Belize City, Belize District, Belize",Entire condo,Entire home/apt,1.0,1,365,t,9,31,6,1,4.9,4.97,4.9,5.0,5.0,4.65,4.87,t,152.0,152.0,0.0,1.0,2.0,0.53,26,56,66,27.484931506849314,18.08219178082192,1 bath,76.0,2.0,0.0,0.0
749,"Belize City, Belize",within an hour,88.0,100.0,f,host neighbourhood not available,29,"['email', 'phone']",t,"Belize City, Belize District, Belize",Entire rental unit,Entire home/apt,1.7646198830409356,1,365,t,7,52,1,0,4.71,4.85,4.88,4.81,4.83,4.42,4.71,t,131.0,131.0,0.0,1.0,2.0,0.88,29,59,69,24.764383561643836,18.904109589041095,1 bath,65.5,2.0,0.0,0.0
750,"Belize City, Belize",within an hour,88.0,100.0,f,host neighbourhood not available,29,"['email', 'phone']",t,"Belize City, Belize District, Belize",Entire rental unit,Entire home/apt,1.7646198830409356,1,365,t,26,25,2,0,4.64,4.88,4.68,4.84,4.76,4.56,4.68,t,152.0,152.0,0.0,1.0,2.0,0.42,56,86,96,39.97808219178082,26.301369863013697,1 bath,76.0,2.0,0.0,0.0
751,"Belize City, Belize",within an hour,91.0,100.0,f,Belama Phase 3,474,"['email', 'phone']",t,neighbourhood not available,Private room in home,Private room,1.0,1,1125,t,28,50,3,2,4.28,4.56,4.66,4.44,4.52,3.96,4.5,t,137.0,137.0,0.0,2.0,2.0,0.87,53,83,358,134.37260273972603,98.08219178082192,1 private bath,68.5,1.0,0.0,0.0
752,"Belize City, Belize",within an hour,91.0,100.0,f,Belama Phase 3,474,"['email', 'phone']",t,neighbourhood not available,Private room in home,Private room,1.0,1,1125,t,30,27,4,0,4.15,4.41,4.56,4.41,4.63,3.89,4.15,t,145.0,145.0,0.0,2.0,2.0,0.46,60,90,365,145.0,100.0,1 private bath,72.5,1.0,0.0,0.0
753,"Belize City, Belize",within an hour,91.0,100.0,f,Belama Phase 3,474,"['email', 'phone']",t,neighbourhood not available,Private room in home,Private room,1.0,1,1125,t,30,15,2,0,3.8,4.4,4.27,4.53,4.47,4.0,4.13,t,141.0,141.0,0.0,2.0,2.0,0.26,60,90,365,141.0,100.0,1 private bath,70.5,1.0,0.0,0.0
754,"Benque Viejo Del Carmen, Belize",within a few hours,75.0,92.0,f,host neighbourhood not available,4,"['email', 'phone']",t,Belize,Entire rental unit,Entire home/apt,1.0,1,30,t,30,13,2,0,4.85,4.77,4.92,4.92,5.0,4.46,4.85,t,81.0,81.0,0.0,1.0,2.0,0.22,60,90,364,80.77808219178083,99.72602739726028,1 bath,40.5,2.0,0.0,0.0
755,"Katy, TX",response not available,93.70717131474103,100.0,f,host neighbourhood not available,1,"['email', 'phone', 'work_email']",t,"Belmopan, Cayo District, Belize",Entire home,Entire home/apt,3.0,4,1125,t,30,15,3,0,4.93,4.93,4.93,5.0,5.0,5.0,4.87,t,207.1068493150685,207.1068493150685,5.49546088336892,4.0,6.0,0.32,60,90,179,99.07397260273973,49.04109589041096,1 bath,34.517808219178086,1.5,0.0,2.6534423663646
756,"San Pedro, Belize",within an hour,100.0,100.0,t,host neighbourhood not available,42,"['email', 'phone']",t,"San Pedro, Ambergris Caye, Belize District, Belize",Entire cottage,Entire home/apt,1.0,2,1125,t,5,61,23,2,4.8,4.77,4.79,4.82,4.89,4.56,4.8,t,246.7123287671233,246.7123287671233,16.79013925360212,1.0,2.0,1.03,25,39,223,151.7780821917808,61.09589041095891,1 bath,123.35616438356165,2.0,0.0,6.805553389855384
757,"Belize City, Belize",within an hour,91.0,100.0,f,Belama Phase 3,474,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,2.0,1,1125,t,24,49,21,5,4.24,4.35,4.43,4.49,4.41,4.06,4.45,t,174.0,174.0,0.0,3.0,5.0,0.83,52,82,339,161.6054794520548,92.87671232876711,2 baths,34.8,1.6666666666666667,0.0,0.0
758,"Belize City, Belize",within an hour,100.0,95.0,f,host neighbourhood not available,11,"['email', 'phone']",t,"Belize , Belize",Entire rental unit,Entire home/apt,1.0,2,1125,t,30,100,13,1,4.48,4.57,4.64,4.78,4.72,4.55,4.46,t,77.0,77.0,0.0,1.0,2.0,1.71,60,90,331,69.82739726027397,90.68493150684932,1 bath,38.5,2.0,0.0,0.0
759,"Placencia, Belize",within an hour,100.0,100.0,f,host neighbourhood not available,12,"['email', 'phone']",t,"Placencia, Stann Creek District, Belize",Room in boutique hotel,Hotel room,2.0,1,365,t,29,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,t,307.8109589041096,307.8109589041096,24.01556021249002,2.0,3.0,0.07,52,77,306,256.1205479452055,83.83561643835617,1 private bath,102.60365296803654,1.5,0.0,7.802048470916019
760,"Placencia, Belize",within an hour,100.0,100.0,f,host neighbourhood not available,12,"['email', 'phone']",t,"Placencia, Stann Creek District, Belize",Room in boutique hotel,Hotel room,1.0,1,365,t,29,0,0,0,4.685086442220193,4.742401466544451,4.772653528872584,4.823373052245643,4.785879926672776,4.728010999083404,4.696911090742434,t,286.4657534246575,286.4657534246575,24.888146584941527,1.0,2.0,0.6407142857142856,59,88,290,222.75616438356164,79.45205479452055,1 private bath,143.23287671232876,2.0,0.0,8.688000672822932
761,"Belize City, Belize",within an hour,91.0,100.0,f,Belama Phase 3,474,"['email', 'phone']",t,neighbourhood not available,Entire cabin,Entire home/apt,1.0,1,1125,t,22,31,7,0,4.55,4.39,4.65,4.87,4.77,4.29,4.52,t,139.0,139.0,0.0,1.0,2.0,0.54,48,73,348,132.52602739726026,95.34246575342465,1 bath,69.5,2.0,0.0,0.0
762,"San Pedro, Belize",within an hour,100.0,100.0,t,San Pedro,33,"['email', 'phone']",t,"San Pedro Town, Belize",Entire villa,Entire home/apt,5.0,4,28,t,21,4,1,0,5.0,5.0,5.0,5.0,5.0,4.75,4.5,t,1624.0,1624.0,0.0,6.0,8.0,0.07,45,57,195,867.6164383561644,53.42465753424658,4.5 baths,203.0,1.3333333333333333,0.0,0.0
763,"San Pedro, Belize",within an hour,100.0,100.0,t,San Pedro,33,"['email', 'phone']",t,"San Pedro Town, Belize",Entire villa,Entire home/apt,4.0,4,28,t,15,2,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1507.0,1507.0,0.0,4.0,8.0,0.04,39,57,222,916.586301369863,60.82191780821918,4.5 baths,188.375,2.0,0.0,0.0
764,"San Pedro, Belize",within an hour,100.0,86.0,f,host neighbourhood not available,19,"['email', 'phone', 'work_email']",t,"San Pedro, Corozal District, Belize",Entire condo,Entire home/apt,1.0,1,365,t,30,8,4,0,4.63,4.5,4.63,4.75,4.88,4.38,4.38,f,243.6904109589041,243.6904109589041,2.7002322032610406,2.0,3.0,0.23,60,90,364,243.01643835616437,99.72602739726028,1 bath,81.23013698630136,1.5,0.0,1.1080584552489459
765,"San Pedro, Belize",within an hour,100.0,86.0,f,host neighbourhood not available,19,"['email', 'phone', 'work_email']",t,"San Pedro, Corozal District, Belize",Entire condo,Entire home/apt,1.0,1,365,t,30,9,3,0,4.78,4.44,4.78,4.78,4.67,4.67,4.78,f,242.0,242.0,0.0,2.0,3.0,0.16,60,90,365,242.0,100.0,1 bath,80.66666666666667,1.5,0.0,0.0
766,"San Pedro, Belize",within an hour,100.0,86.0,f,host neighbourhood not available,19,"['email', 'phone', 'work_email']",t,"San Pedro, Corozal District, Belize",Entire condo,Entire home/apt,1.0,1,365,t,30,9,2,0,4.44,4.67,4.67,5.0,5.0,4.78,4.67,f,242.06849315068493,242.06849315068493,1.1183873683052907,2.0,3.0,0.21,60,90,365,242.06849315068493,100.0,1 bath,80.68949771689498,1.5,0.0,0.46201277735434454
767,"San Pedro, Belize",within an hour,100.0,86.0,f,host neighbourhood not available,19,"['email', 'phone', 'work_email']",t,"San Pedro, Corozal District, Belize",Entire condo,Entire home/apt,1.0,1,365,t,30,13,0,0,4.77,4.69,4.69,4.85,4.77,4.69,4.69,f,242.0,242.0,0.0,2.0,3.0,0.31,60,90,365,242.0,100.0,1 bath,80.66666666666667,1.5,0.0,0.0
768,"Cayo District, Belize",within an hour,100.0,100.0,f,host neighbourhood not available,4,"['email', 'phone', 'work_email']",t,"Barton Creek, Cayo District, Belize",Entire bungalow,Entire home/apt,1.0,1,1125,t,30,35,4,0,4.8,4.77,4.66,4.89,4.94,4.8,4.77,t,131.0,131.0,0.0,1.0,5.0,0.61,57,87,352,126.33424657534246,96.43835616438356,1 bath,26.2,5.0,0.0,0.0
769,"San Pedro, Belize",within an hour,100.0,100.0,t,host neighbourhood not available,26,"['email', 'phone']",t,"Ambergris Caye, San Pedro, Belize",Entire condo,Entire home/apt,1.0,3,1125,t,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,392.93424657534246,392.93424657534246,64.72962409930969,1.0,2.0,0.03,18,33,254,261.72054794520545,69.58904109589041,1 bath,196.46712328767123,2.0,0.0,16.473398453676964
770,"San Pedro, Belize",within an hour,100.0,100.0,t,host neighbourhood not available,26,"['email', 'phone']",t,"San Pedro, Ambergris Caye, Belize",Room in hotel,Hotel room,1.0,3,1125,t,24,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,324.85479452054796,324.85479452054796,32.25871141009083,1.0,2.0,0.39,51,71,305,265.33972602739726,83.56164383561644,1 private bath,162.42739726027398,2.0,0.0,9.930194029520589
771,"Belize City, Belize",within an hour,91.0,100.0,f,Belama Phase 3,474,"['email', 'phone']",t,neighbourhood not available,Entire cabin,Entire home/apt,1.0,1,1125,t,30,10,0,0,4.4,4.5,4.6,4.7,4.9,4.6,4.4,t,188.0,188.0,0.0,1.0,2.0,0.19,60,90,365,188.0,100.0,1 bath,94.0,2.0,0.0,0.0
772,host location not available,within an hour,100.0,100.0,f,host neighbourhood not available,5,"['email', 'phone']",f,neighbourhood not available,Entire cabin,Entire home/apt,1.0,2,1125,t,25,20,7,1,4.75,4.65,4.7,4.8,4.6,4.55,4.65,t,271.6904109589041,271.6904109589041,16.783856748617726,3.0,4.0,0.36,55,85,356,265.1013698630137,97.53424657534246,1 bath,67.92260273972603,1.3333333333333333,0.0,6.17756684506486
773,host location not available,within an hour,100.0,100.0,f,host neighbourhood not available,5,"['email', 'phone']",f,neighbourhood not available,Entire condo,Entire home/apt,2.0,2,1125,t,30,2,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,400.0,400.0,0.0,2.0,5.0,0.04,57,87,361,395.6164383561644,98.9041095890411,2 baths,80.0,2.5,0.0,0.0
774,"San Ignacio, Belize",within an hour,100.0,100.0,t,host neighbourhood not available,8,"['email', 'phone']",t,"Mountain Pine Ridge, Cayo District, Belize",Entire villa,Entire home/apt,1.0,1,1125,t,29,15,5,0,5.0,4.93,5.0,5.0,5.0,4.93,4.93,t,319.27671232876713,319.27671232876713,30.358709490173936,3.0,5.0,0.26,49,71,336,292.0986301369863,92.05479452054794,1 bath,63.855342465753424,1.6666666666666667,0.0,9.508588731304906
775,"San Pedro, Belize",within an hour,100.0,100.0,t,host neighbourhood not available,26,"['email', 'phone']",t,"Ambergris Caye, San Pedro, Belize",Entire condo,Entire home/apt,1.0,3,1125,t,0,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,t,418.93424657534246,418.93424657534246,69.79665169394801,1.0,2.0,0.05,13,29,260,290.2712328767123,71.23287671232876,1 bath,209.46712328767123,2.0,0.0,16.66052662548216
776,"San Pedro, Belize",within an hour,100.0,100.0,t,host neighbourhood not available,26,"['email', 'phone']",t,"Ambergris Caye, San Pedro, Belize",Entire condo,Entire home/apt,2.0,3,1125,t,20,8,3,0,5.0,5.0,5.0,5.0,5.0,4.88,4.88,t,468.7369863013699,468.7369863013699,59.28569195946401,3.0,4.0,0.15,45,65,303,380.28767123287673,83.01369863013699,2 baths,117.18424657534247,1.3333333333333333,0.0,12.64796542454767
777,"Santa Elena, Belize",within an hour,100.0,100.0,t,host neighbourhood not available,5,"['email', 'phone']",t,"San Ignacio , Belize",Entire guest suite,Entire home/apt,1.0,3,30,t,28,21,6,2,5.0,5.0,5.0,5.0,5.0,4.95,4.95,t,321.6027397260274,321.6027397260274,28.000559122178235,2.4922402159244266,2.0,0.4,44,74,314,278.58082191780824,86.02739726027397,1 bath,160.8013698630137,1.9141499914225732,0.0,8.706567346419948
778,Belize,within an hour,100.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",f,neighbourhood not available,Entire loft,Entire home/apt,1.7646198830409356,1,19,t,27,105,18,1,4.5,4.68,4.59,4.72,4.82,4.65,4.59,f,47.728767123287675,47.728767123287675,5.069340059679801,1.0,2.0,1.85,50,80,169,20.643835616438356,46.3013698630137,1 bath,23.864383561643837,2.0,0.0,10.621141850543179
779,"San Pedro, Belize",within an hour,100.0,100.0,f,host neighbourhood not available,15,"['email', 'phone']",t,"San Pedro, Corozal District, Belize",Room in hotel,Hotel room,1.0,1,30,t,0,19,4,0,4.63,4.74,4.79,4.84,4.84,5.0,4.68,t,202.0,202.0,0.0,2.0,3.0,0.33,0,0,0,0.0,0.0,1 shared bath,67.33333333333333,1.5,0.0,0.0
780,"San Ignacio, Belize",within an hour,100.0,100.0,t,host neighbourhood not available,8,"['email', 'phone']",t,"Mountain Pine Ridge, Cayo District, Belize",Entire home,Entire home/apt,2.0,1,1125,t,26,45,9,0,4.89,4.91,5.0,5.0,4.98,4.78,4.87,t,340.1123287671233,340.1123287671233,30.43288393345262,4.0,5.0,0.77,39,58,302,279.1205479452055,82.73972602739727,1 bath,68.02246575342465,1.25,0.0,8.947892022547107
781,Belize,within an hour,100.0,85.0,f,host neighbourhood not available,12,"['email', 'phone']",t,"Seine Bight Village, Belize",Room in hotel,Private room,1.0,2,1124,t,30,2,0,0,4.5,4.5,4.5,5.0,5.0,4.0,4.0,f,253.03287671232877,253.03287671232877,0.4435294242133348,2.0,4.0,0.03,60,90,360,249.56712328767122,98.63013698630137,1 private bath,63.25821917808219,2.0,0.0,0.17528529492931472
782,"San Ignacio, Belize",within an hour,100.0,98.0,t,host neighbourhood not available,5,"['email', 'phone']",t,neighbourhood not available,Shared room in cabin,Shared room,1.0,3,30,t,30,37,1,0,4.84,4.89,4.68,4.92,4.89,4.97,4.89,t,28.0,28.0,0.0,4.0,4.0,0.64,60,89,89,6.8273972602739725,24.383561643835616,2 shared baths,7.0,1.0,0.0,0.0
783,host location not available,within an hour,100.0,100.0,t,host neighbourhood not available,3,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,1,1125,t,17,148,32,4,4.94,4.97,4.99,4.99,5.0,4.99,4.91,t,159.57534246575344,159.57534246575344,11.787866046918237,1.0,2.0,2.77,27,32,165,72.52054794520548,45.20547945205479,1 bath,79.78767123287672,2.0,0.0,7.387022245901203
784,"Hopkins, Belize",within an hour,100.0,99.0,t,host neighbourhood not available,8,"['email', 'phone']",t,"Hopkins, Stann Creek District, Belize",Private room in guest suite,Private room,1.0,2,10,t,0,91,21,1,4.99,5.0,4.97,4.99,4.99,4.97,4.97,f,95.0,95.0,0.0,1.0,2.0,1.61,26,46,135,35.136986301369866,36.986301369863014,1 private bath,47.5,2.0,0.0,0.0
785,"Belize City, Belize",within an hour,100.0,99.0,t,host neighbourhood not available,34,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,2.0,2,1125,t,19,33,13,0,4.88,4.94,4.88,4.94,4.94,4.97,4.82,t,481.9780821917808,481.9780821917808,36.02005792936747,3.0,4.0,0.61,42,52,135,171.72054794520548,36.986301369863014,2 baths,120.4945205479452,1.3333333333333333,0.0,7.473380898477237
786,host location not available,within an hour,100.0,100.0,t,host neighbourhood not available,3,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,1,1125,t,15,180,51,4,4.98,4.98,4.98,4.99,4.99,5.0,4.92,t,161.3835616438356,161.3835616438356,12.12189706187709,1.0,2.0,3.05,31,56,189,84.13150684931507,51.78082191780822,1 bath,80.6917808219178,2.0,0.0,7.511234067710956
787,Belize,within an hour,100.0,100.0,t,host neighbourhood not available,8,"['email', 'phone']",t,"Caye caulker, Belize",Room in boutique hotel,Hotel room,1.0,1,1125,t,10,125,5,0,4.87,4.95,4.97,4.97,4.97,4.72,4.83,t,145.64109589041095,145.64109589041095,19.322308433293593,1.0,2.0,2.18,31,46,302,119.75342465753425,82.73972602739727,1 private bath,72.82054794520548,2.0,0.0,13.26707157424361
788,"Cayo District, Belize",response not available,93.70717131474103,94.23468251021166,f,host neighbourhood not available,9,"['email', 'phone']",t,"Santa Familia, Cayo District, Belize",Entire home,Entire home/apt,1.0,2,1125,t,0,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,207.15068493150685,207.15068493150685,9.977545163847289,1.0,2.0,0.05,0,0,234,130.22465753424657,64.10958904109589,1 bath,103.57534246575342,2.0,0.0,4.816563926470388
789,"San Pedro, Belize",response not available,93.70717131474103,100.0,f,host neighbourhood not available,26,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,3,500,t,30,0,0,0,4.685086442220193,4.742401466544451,4.772653528872584,4.823373052245643,4.785879926672776,4.728010999083404,4.696911090742434,t,440.21643835616436,440.21643835616436,29.51223909686643,2.0,3.0,0.6407142857142856,60,90,283,337.1178082191781,77.53424657534246,1 bath,146.73881278538812,1.5,0.0,6.704029319547823
790,"San Pedro, Belize",response not available,93.70717131474103,100.0,f,host neighbourhood not available,26,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,3,500,t,30,0,0,0,4.685086442220193,4.742401466544451,4.772653528872584,4.823373052245643,4.785879926672776,4.728010999083404,4.696911090742434,t,489.82191780821915,489.82191780821915,45.532062868479414,2.0,3.0,0.6407142857142856,60,90,343,462.27671232876713,93.97260273972603,1 bath,163.27397260273972,1.5,0.0,9.295636069577977
791,"San Pedro, Belize",response not available,93.70717131474103,100.0,f,host neighbourhood not available,26,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,3,500,t,30,0,0,0,4.685086442220193,4.742401466544451,4.772653528872584,4.823373052245643,4.785879926672776,4.728010999083404,4.696911090742434,t,489.82191780821915,489.82191780821915,45.532062868479414,1.0,2.0,0.6407142857142856,60,90,327,442.24383561643833,89.58904109589041,1 bath,244.91095890410958,2.0,0.0,9.295636069577977
792,"San Pedro, Belize",response not available,93.70717131474103,100.0,f,host neighbourhood not available,26,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,3,500,t,30,0,0,0,4.685086442220193,4.742401466544451,4.772653528872584,4.823373052245643,4.785879926672776,4.728010999083404,4.696911090742434,t,440.21643835616436,440.21643835616436,29.51223909686643,2.0,3.0,0.6407142857142856,60,90,343,414.9013698630137,93.97260273972603,1 bath,146.73881278538812,1.5,0.0,6.704029319547823
793,"San Pedro, Belize",response not available,93.70717131474103,100.0,f,host neighbourhood not available,26,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,3,500,t,30,0,0,0,4.685086442220193,4.742401466544451,4.772653528872584,4.823373052245643,4.785879926672776,4.728010999083404,4.696911090742434,t,355.44657534246574,355.44657534246574,25.68074321414214,2.0,3.0,0.6407142857142856,60,90,334,326.82465753424657,91.5068493150685,1 bath,118.4821917808219,1.5,0.0,7.2249235175213755
794,"San Pedro, Belize",response not available,93.70717131474103,100.0,f,host neighbourhood not available,26,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,3,500,t,30,0,0,0,4.685086442220193,4.742401466544451,4.772653528872584,4.823373052245643,4.785879926672776,4.728010999083404,4.696911090742434,t,440.21643835616436,440.21643835616436,29.51223909686643,2.0,3.0,0.6407142857142856,60,90,342,413.75068493150684,93.69863013698631,1 bath,146.73881278538812,1.5,0.0,6.704029319547823
795,"San Pedro, Belize",response not available,93.70717131474103,100.0,f,host neighbourhood not available,26,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,3,500,t,30,1,1,0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,t,489.82191780821915,489.82191780821915,45.532062868479414,1.0,3.0,0.12,60,90,281,384.64931506849314,76.98630136986301,1 bath,163.27397260273972,3.0,0.0,9.295636069577977
796,"San Pedro, Belize",response not available,93.70717131474103,100.0,f,host neighbourhood not available,26,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,3,500,t,0,1,0,0,5.0,5.0,5.0,5.0,1.0,5.0,4.0,t,440.21643835616436,440.21643835616436,29.51223909686643,2.0,3.0,0.02,0,0,227,278.13698630136986,62.19178082191781,1 bath,146.73881278538812,1.5,0.0,6.704029319547823
797,"San Pedro, Belize",response not available,93.70717131474103,100.0,f,host neighbourhood not available,26,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,3,500,t,30,0,0,0,4.685086442220193,4.742401466544451,4.772653528872584,4.823373052245643,4.785879926672776,4.728010999083404,4.696911090742434,t,440.21643835616436,440.21643835616436,29.51223909686643,2.0,3.0,0.6407142857142856,60,90,343,414.9013698630137,93.97260273972603,1 bath,146.73881278538812,1.5,0.0,6.704029319547823
798,"San Pedro, Belize",response not available,93.70717131474103,100.0,f,host neighbourhood not available,26,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,3,500,t,30,0,0,0,4.685086442220193,4.742401466544451,4.772653528872584,4.823373052245643,4.785879926672776,4.728010999083404,4.696911090742434,t,489.82191780821915,489.82191780821915,45.532062868479414,2.0,3.0,0.6407142857142856,60,90,334,451.0082191780822,91.5068493150685,1 bath,163.27397260273972,1.5,0.0,9.295636069577977
799,"San Pedro, Belize",response not available,93.70717131474103,100.0,f,host neighbourhood not available,26,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,3,500,t,0,0,0,0,4.685086442220193,4.742401466544451,4.772653528872584,4.823373052245643,4.785879926672776,4.728010999083404,4.696911090742434,t,440.21643835616436,440.21643835616436,29.51223909686643,1.0,2.0,0.6407142857142856,0,0,1,1.1506849315068493,0.273972602739726,1 bath,220.10821917808218,2.0,0.0,6.704029319547823
800,Belize,within an hour,100.0,100.0,t,host neighbourhood not available,8,"['email', 'phone']",t,"Caye Caulker, Belize",Room in boutique hotel,Hotel room,1.0,1,1125,t,24,66,7,0,4.89,4.94,4.95,5.0,4.98,4.61,4.83,t,141.25753424657535,141.25753424657535,28.88675272359882,1.0,2.0,1.18,42,65,324,124.40821917808219,88.76712328767124,1 private bath,70.62876712328767,2.0,0.0,20.449707605100116
801,Belize,within an hour,100.0,100.0,t,host neighbourhood not available,6,"['email', 'phone', 'work_email']",t,"Belize, Central America, Belize",Room in serviced apartment,Hotel room,1.0,2,1125,t,23,33,8,0,4.97,4.94,4.85,4.94,4.88,4.82,4.88,t,201.23835616438356,201.23835616438356,7.180992732975041,1.0,2.0,0.57,40,66,322,177.54520547945205,88.21917808219179,1 private bath,100.61917808219178,2.0,0.0,3.568401605859459
802,"San Pedro, Belize",response not available,93.70717131474103,100.0,f,host neighbourhood not available,26,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,3,500,t,30,0,0,0,4.685086442220193,4.742401466544451,4.772653528872584,4.823373052245643,4.785879926672776,4.728010999083404,4.696911090742434,t,370.1917808219178,370.1917808219178,15.364309947785156,2.0,3.0,0.6407142857142856,60,90,343,348.4931506849315,93.97260273972603,1 bath,123.3972602739726,1.5,0.0,4.150364957772041
803,"San Pedro, Belize",response not available,93.70717131474103,100.0,f,host neighbourhood not available,26,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,3,500,t,30,0,0,0,4.685086442220193,4.742401466544451,4.772653528872584,4.823373052245643,4.785879926672776,4.728010999083404,4.696911090742434,t,403.3753424657534,403.3753424657534,27.65970499563557,2.0,4.0,0.6407142857142856,60,90,343,380.2301369863014,93.97260273972603,1 bath,100.84383561643835,2.0,0.0,6.857063901466382
804,"San Pedro, Belize",response not available,93.70717131474103,100.0,f,host neighbourhood not available,26,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,3,500,t,30,0,0,0,4.685086442220193,4.742401466544451,4.772653528872584,4.823373052245643,4.785879926672776,4.728010999083404,4.696911090742434,t,426.8027397260274,426.8027397260274,39.461477851589805,1.0,2.0,0.6407142857142856,31,61,313,370.386301369863,85.75342465753425,1 bath,213.4013698630137,2.0,0.0,9.245835178312317
