,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,property_type,room_type,bedrooms,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,price,price_avg,price_std,beds,accommodates,reviews_per_month,availability_60,availability_90,availability_365,revenue,booking_rate,bathrooms_text,price_per_person,accom_per_bed,price_surge_percent,price_std_percent
524,"Asheville, NC",within an hour,100.0,100.0,f,host neighbourhood not available,2,"['email', 'phone']",t,"Asheville, North Carolina, United States",Entire guest suite,Entire home/apt,1.0,2,1125,t,0,143,6,1,4.99,4.99,4.99,5.0,4.99,4.98,4.91,f,171.94794520547944,171.94794520547944,13.730731850118056,1.0,2.0,2.27,0,0,51,23.613698630136987,13.972602739726028,1 bath,85.97397260273972,2.0,0.0,7.985400368529964
525,"Los Angeles, CA",response not available,99.02755326965466,95.76526315789474,f,Brentwood,2,"['email', 'phone', 'work_email']",t,"Asheville, North Carolina, United States",Shared room in rental unit,Shared room,1.0,2,45,f,0,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,250.0,250.0,0.0,1.0,1.0,0.05,0,0,0,0.0,0.0,1 shared bath,250.0,1.0,0.0,0.0
526,"Asheville, NC",within an hour,100.0,79.0,t,host neighbourhood not available,1,"['email', 'phone', 'work_email']",t,"Asheville, North Carolina, United States",Entire home,Entire home/apt,2.0,2,1125,t,28,106,10,0,4.81,4.9,4.7,4.99,4.98,4.92,4.75,f,288.45205479452056,288.45205479452056,89.1521173618826,2.0,4.0,1.67,53,81,168,120.4931506849315,46.02739726027397,2 baths,72.11301369863014,2.0,0.0,30.907083475411646
527,"Asheville, NC",within an hour,100.0,98.0,t,host neighbourhood not available,2,"['email', 'phone']",t,"Asheville, North Carolina, United States",Entire guest suite,Entire home/apt,1.0,2,14,t,4,262,71,5,4.97,4.96,4.99,5.0,4.97,4.98,4.92,t,106.40821917808219,106.40821917808219,11.752036922166335,1.0,2.0,4.17,9,30,30,8.421917808219177,8.21917808219178,1 bath,53.204109589041096,2.0,0.0,11.044294334536708
528,"Savannah, GA",within an hour,100.0,100.0,f,Metropolitan,22,"['email', 'phone']",t,"Asheville, North Carolina, United States",Entire rental unit,Entire home/apt,1.0,1,1125,t,4,286,72,2,4.58,4.73,4.69,4.89,4.87,4.89,4.59,t,114.24657534246575,114.24657534246575,22.60007100416603,1.0,2.0,4.52,18,44,319,99.17808219178082,87.3972602739726,1 bath,57.12328767123287,2.0,0.0,19.78183673026523
529,"Asheville, NC",within a few hours,100.0,33.0,f,host neighbourhood not available,2,"['email', 'phone']",f,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,2,1125,t,25,4,2,1,5.0,4.75,4.75,5.0,5.0,5.0,5.0,f,195.08219178082192,195.08219178082192,18.133928967498566,1.0,2.0,0.13,50,80,170,94.10958904109589,46.57534246575342,1 bath,97.54109589041096,2.0,0.0,9.295532719804756
530,"Asheville, NC",within an hour,100.0,100.0,t,host neighbourhood not available,1,"['email', 'phone']",t,"Asheville, North Carolina, United States",Entire guest suite,Entire home/apt,1.0,2,30,t,8,185,48,3,4.9,4.98,4.95,4.98,4.98,4.95,4.9,f,107.20547945205479,107.20547945205479,8.345161959775192,1.0,4.0,3.0,12,35,122,35.67123287671233,33.42465753424658,1 bath,26.801369863013697,4.0,0.0,7.784268119902747
531,United States,response not available,99.02755326965466,0.0,f,host neighbourhood not available,3,"['email', 'phone', 'work_email']",t,"Asheville, North Carolina, United States",Private room in bungalow,Private room,1.9456140350877194,2,7,t,0,89,0,0,4.97,4.97,5.0,4.99,5.0,4.98,4.96,f,98.0,98.0,0.0,2.0,4.0,1.46,0,0,0,0.0,0.0,1 private bath,24.5,2.0,0.0,0.0
532,"Asheville, NC",within an hour,100.0,100.0,t,host neighbourhood not available,1,"['email', 'phone']",t,"Asheville, North Carolina, United States",Entire home,Entire home/apt,3.0,2,15,t,27,119,13,1,4.95,4.94,4.97,4.98,4.99,4.77,4.91,t,212.16438356164383,212.16438356164383,34.714460717824785,3.0,5.0,1.89,55,85,265,152.87671232876713,72.6027397260274,2 baths,42.43287671232876,1.6666666666666667,0.0,16.362058576970618
533,host location not available,within an hour,100.0,100.0,t,host neighbourhood not available,2,"['email', 'phone']",f,"Asheville, North Carolina, United States",Entire rental unit,Entire home/apt,2.0,2,30,t,11,153,27,2,4.85,4.82,4.84,4.97,4.98,4.93,4.76,t,141.82191780821918,141.82191780821918,38.27723567653734,4.0,7.0,2.44,20,38,308,116.84931506849315,84.38356164383562,1 bath,20.26027397260274,1.75,0.0,26.989647487561342
534,"Asheville, NC",response not available,99.02755326965466,95.76526315789474,f,host neighbourhood not available,1,"['phone', 'work_email']",t,"Asheville, North Carolina, United States",Entire guest suite,Entire home/apt,1.0,1,42,t,0,179,0,0,4.87,4.97,4.98,4.98,4.94,4.88,4.9,t,49.0,49.0,0.0,2.0,4.0,2.86,0,0,256,34.367123287671234,70.13698630136986,1 bath,12.25,2.0,0.0,0.0
535,"Asheville, NC",within an hour,100.0,100.0,t,Huston - Courtland,2,"['email', 'phone']",t,"Asheville, North Carolina, United States",Entire guest suite,Entire home/apt,1.9456140350877194,2,65,t,18,107,20,2,4.97,4.98,5.0,5.0,5.0,4.93,4.84,t,177.23835616438356,177.23835616438356,15.417118270024364,2.0,4.0,1.89,32,55,60,26.865753424657534,16.43835616438356,1 bath,44.30958904109589,2.0,0.0,8.698522488961375
536,"Asheville, NC",within an hour,100.0,97.0,t,host neighbourhood not available,1,"['email', 'phone']",t,"Asheville, North Carolina, United States",Private room in home,Private room,1.0,1,1125,t,8,145,19,1,4.99,4.99,5.0,4.99,4.98,4.9,4.94,f,79.9041095890411,79.9041095890411,2.8716326843228996,1.0,2.0,2.33,28,48,219,47.94794520547945,60.0,1 private bath,39.95205479452055,2.0,0.0,3.5938485505841187
537,"Asheville, NC",response not available,99.02755326965466,94.0,f,host neighbourhood not available,5,"['email', 'phone']",t,"Asheville, North Carolina, United States",Entire bungalow,Entire home/apt,2.0,28,1125,t,0,72,4,0,4.93,4.94,4.94,5.0,5.0,4.89,4.77,f,115.0,115.0,0.0,2.0,3.0,1.17,10,38,313,98.61643835616438,85.75342465753425,1.5 baths,38.333333333333336,1.5,0.0,0.0
538,"Asheville, NC",within an hour,100.0,97.0,t,host neighbourhood not available,3,"['email', 'phone']",f,"Asheville, North Carolina, United States",Entire home,Entire home/apt,6.0,3,1125,t,11,44,11,1,4.95,4.95,5.0,4.98,4.98,4.98,4.77,t,742.6712328767123,742.6712328767123,69.34783619165668,9.0,15.0,0.84,24,49,292,586.5479452054794,80.0,3.5 baths,49.51141552511415,1.6666666666666667,0.0,9.337622506669627
539,"Asheville, NC",response not available,99.02755326965466,95.76526315789474,f,host neighbourhood not available,1,"['email', 'phone']",t,"Asheville, North Carolina, United States",Private room in farm stay,Private room,1.0,2,1124,f,0,133,0,0,5.0,5.0,4.99,5.0,5.0,4.98,4.97,f,79.3013698630137,79.3013698630137,9.040028401666412,1.0,2.0,2.16,0,0,0,0.0,0.0,1 private bath,39.65068493150685,2.0,0.0,11.399586687193782
540,"Asheville, NC",within an hour,100.0,100.0,f,host neighbourhood not available,4,"['email', 'phone']",t,"Asheville, North Carolina, United States",Entire place,Entire home/apt,1.9456140350877194,3,7,t,13,250,32,3,4.84,4.9,4.96,4.98,4.84,4.92,4.81,f,88.43835616438356,88.43835616438356,6.992119389292292,2.0,4.0,4.0,30,60,335,81.12328767123287,91.78082191780823,1 bath,22.10958904109589,2.0,0.0,7.906206868313776
541,"Asheville, NC",within an hour,100.0,100.0,t,host neighbourhood not available,1,"['email', 'phone']",t,"Asheville, North Carolina, United States",Entire home,Entire home/apt,2.0,2,1125,t,17,152,39,2,4.99,4.98,4.99,5.0,4.98,4.95,4.85,f,339.46027397260275,339.46027397260275,75.04505375660229,4.0,6.0,2.46,29,40,299,273.7479452054794,81.91780821917808,2 baths,56.57671232876712,1.5,0.0,22.107168205095785
542,"Asheville, NC",within an hour,100.0,100.0,t,host neighbourhood not available,1,"['email', 'phone', 'work_email']",t,"Asheville, North Carolina, United States",Entire home,Entire home/apt,1.0,2,90,t,14,187,27,3,4.94,4.98,4.99,4.99,4.97,4.94,4.89,t,191.94520547945206,191.94520547945206,57.406323696097004,2.0,4.0,3.03,26,56,325,170.62465753424658,89.04109589041096,1 bath,47.986301369863014,2.0,0.0,29.90766221677906
543,"Asheville, NC",response not available,99.02755326965466,95.76526315789474,f,host neighbourhood not available,1,"['email', 'phone']",t,"Asheville, North Carolina, United States",Entire guest suite,Entire home/apt,1.0,2,1125,t,0,108,0,0,4.99,4.99,5.0,5.0,4.98,4.96,4.99,f,95.0,95.0,0.0,2.0,4.0,1.75,0,0,0,0.0,0.0,1 bath,23.75,2.0,0.0,0.0
544,United States,within an hour,100.0,99.0,t,Deep Gap,1305,"['email', 'phone']",t,"Arden, North Carolina, United States",Entire home,Entire home/apt,2.0,2,1125,t,15,25,11,3,4.88,4.96,4.92,4.96,5.0,4.88,4.8,t,186.26575342465753,186.26575342465753,58.626758084602145,3.0,5.0,0.41,26,44,319,162.08219178082192,87.3972602739726,1 bath,37.253150684931505,1.6666666666666667,0.0,31.4747917997261
545,"Asheville, NC",response not available,99.02755326965466,97.0,t,host neighbourhood not available,1,"['email', 'phone']",t,"Asheville, North Carolina, United States",Entire guest suite,Entire home/apt,2.0,2,30,t,1,150,18,0,4.89,4.9,4.97,5.0,4.97,4.92,4.71,f,153.74794520547945,153.74794520547945,23.09516926315311,2.0,4.0,2.43,1,1,1,0.5205479452054794,0.273972602739726,1 bath,38.43698630136986,2.0,0.0,15.02144905565217
546,"Asheville, NC",within an hour,100.0,100.0,f,host neighbourhood not available,2,"['email', 'phone']",f,neighbourhood not available,Entire cottage,Entire home/apt,2.0,3,1125,t,0,77,14,0,4.77,4.88,4.73,4.87,4.83,4.83,4.81,t,189.8794520547945,189.8794520547945,11.235576332485401,3.0,4.0,1.3,0,0,8,4.276712328767124,2.191780821917808,2 baths,47.46986301369863,1.3333333333333333,0.0,5.917215481137523
547,"Asheville, NC",within an hour,100.0,80.0,t,host neighbourhood not available,1,['phone'],t,"Asheville, North Carolina, United States",Entire condo,Entire home/apt,2.0,30,1125,t,13,6,3,0,5.0,5.0,5.0,5.0,5.0,5.0,4.83,f,87.32602739726028,87.32602739726028,1.980816473161054,2.0,2.0,0.29,23,53,328,78.7095890410959,89.86301369863014,2 baths,43.66301369863014,1.0,0.0,2.2683002218227544
548,"Asheville, NC",within an hour,100.0,95.0,t,host neighbourhood not available,5,"['email', 'phone']",t,"Asheville, North Carolina, United States",Entire guest suite,Entire home/apt,2.0,1,60,t,11,106,46,6,4.95,4.95,4.99,4.97,4.96,4.98,4.94,f,132.68493150684932,132.68493150684932,6.411863815728588,2.0,4.0,1.85,25,25,25,8.857534246575343,6.8493150684931505,2 baths,33.17123287671233,2.0,0.0,4.832397878878659
549,"Asheville, NC",within an hour,100.0,98.0,t,host neighbourhood not available,1,"['email', 'phone', 'work_email']",t,"Asheville, North Carolina, United States",Entire home,Entire home/apt,2.0,2,60,t,16,364,63,2,4.85,4.92,4.84,4.99,4.99,4.85,4.84,t,112.81917808219178,112.81917808219178,21.267014245704328,2.0,6.0,6.03,28,54,321,98.66027397260274,87.94520547945206,1 bath,18.803196347031964,3.0,0.0,18.85053109517492
550,"Asheville, NC",response not available,99.02755326965466,100.0,f,Downtown,13,"['email', 'phone']",t,"Asheville, North Carolina, United States",Entire home,Entire home/apt,3.0,2,30,t,18,295,50,3,4.82,4.88,4.83,4.96,4.96,4.76,4.7,t,262.13698630136986,262.13698630136986,84.71618990223773,4.0,8.0,4.74,40,66,85,59.632876712328766,23.28767123287671,2 baths,32.76712328767123,2.0,0.0,32.31752645727087
551,"Asheville, NC",within an hour,100.0,97.0,t,host neighbourhood not available,4,"['email', 'phone']",f,"Asheville, North Carolina, United States",Entire guest suite,Entire home/apt,1.0,2,1125,t,16,192,40,1,4.97,4.98,4.99,4.98,4.99,4.93,4.92,t,105.4958904109589,105.4958904109589,18.35151607921098,2.0,3.0,3.11,35,65,340,98.5068493150685,93.15068493150685,1 bath,35.16529680365297,1.5,0.0,17.395479584771227
552,"Asheville, NC",within an hour,100.0,97.0,t,host neighbourhood not available,1,"['email', 'phone', 'work_email']",t,"Asheville, North Carolina, United States",Entire rental unit,Entire home/apt,1.0,3,7,t,14,148,28,1,4.92,4.95,4.91,4.99,5.0,4.93,4.86,f,131.91780821917808,131.91780821917808,7.9344038474020975,1.0,2.0,2.38,35,65,65,21.49041095890411,17.80821917808219,1 bath,65.95890410958904,2.0,0.0,6.014657122122047
553,"Asheville, NC",within a few hours,100.0,92.0,t,host neighbourhood not available,6,"['email', 'phone', 'work_email']",f,"Arden, North Carolina, United States",Entire home,Entire home/apt,3.0,2,7,t,0,83,1,0,4.81,4.88,4.8,5.0,4.94,4.76,4.69,f,150.0,150.0,0.0,3.0,5.0,1.35,0,0,263,108.08219178082192,72.05479452054794,2 baths,30.0,1.6666666666666667,0.0,0.0
554,"Asheville, NC",within an hour,100.0,100.0,t,host neighbourhood not available,1,"['email', 'phone']",f,"Asheville, North Carolina, United States",Entire cabin,Entire home/apt,1.9456140350877194,2,1125,t,18,169,53,6,4.98,4.98,4.98,5.0,5.0,4.95,4.95,t,114.27397260273973,114.27397260273973,6.7800213012498105,2.0,3.0,2.74,29,55,145,45.178082191780824,39.726027397260275,1 bath,38.09132420091324,1.5,0.0,5.933128206560012
555,"Asheville, NC",within an hour,100.0,100.0,t,host neighbourhood not available,3,"['email', 'phone']",t,"Asheville, North Carolina, United States",Entire guest suite,Entire home/apt,2.0,1,20,t,20,148,28,0,4.96,4.96,4.96,4.99,4.98,4.92,4.93,t,137.17808219178082,137.17808219178082,22.905289029887346,2.0,4.0,2.43,29,29,29,9.736986301369862,7.9452054794520555,1 bath,34.294520547945204,2.0,0.0,16.697484513498864
556,"Asheville, NC",response not available,99.02755326965466,95.76526315789474,f,host neighbourhood not available,1,"['email', 'phone']",f,"Asheville, North Carolina, United States",Entire bungalow,Entire home/apt,1.0,1,29,t,12,357,60,3,4.92,4.93,4.96,4.99,4.96,4.86,4.83,t,140.16438356164383,140.16438356164383,22.933260611392704,1.0,4.0,5.74,30,52,261,97.17808219178082,71.5068493150685,1 bath,35.04109589041096,4.0,0.0,16.361689060121847
557,"Asheville, NC",response not available,99.02755326965466,95.76526315789474,f,host neighbourhood not available,1,"['email', 'phone', 'work_email']",f,"Asheville, North Carolina, United States",Entire cabin,Entire home/apt,2.0,3,30,t,0,29,0,0,4.93,4.9,4.79,4.97,5.0,4.83,4.76,f,179.0027397260274,179.0027397260274,0.052342392259021424,1.0,3.0,0.47,0,0,0,0.0,0.0,1.5 baths,59.6675799086758,3.0,0.0,0.029241112364611885
558,"Asheville, NC",within an hour,100.0,100.0,t,host neighbourhood not available,2,"['email', 'phone']",t,"Asheville, North Carolina, United States",Entire home,Entire home/apt,3.0,2,15,t,20,190,42,3,4.96,5.0,5.0,5.0,5.0,4.91,4.85,t,281.3095890410959,281.3095890410959,39.67450036517472,5.0,6.0,3.16,36,64,315,240.23013698630137,86.3013698630137,2 baths,46.88493150684931,1.2,0.0,14.103500879729616
559,"Asheville, NC",within an hour,100.0,100.0,t,host neighbourhood not available,1,"['email', 'phone']",t,"Asheville, North Carolina, United States",Entire cottage,Entire home/apt,1.9456140350877194,1,1125,t,11,349,62,4,4.95,4.97,4.97,4.99,4.99,4.87,4.87,t,155.6931506849315,155.6931506849315,12.20403834224966,1.0,2.0,5.68,21,45,310,131.76438356164383,84.93150684931507,1 bath,77.84657534246575,2.0,0.0,7.8385197348509985
560,"Asheville, NC",within an hour,100.0,100.0,t,host neighbourhood not available,2,"['email', 'phone']",t,"Asheville, North Carolina, United States",Entire guest suite,Entire home/apt,1.0,2,1125,t,11,594,80,5,4.84,4.92,4.91,4.95,4.94,4.94,4.85,f,116.86849315068493,116.86849315068493,7.428355176972554,2.0,4.0,9.63,16,35,122,38.66575342465753,33.42465753424658,1 bath,29.21712328767123,2.0,0.0,6.3561657866117685
561,"Asheville, NC",within an hour,100.0,99.0,t,host neighbourhood not available,2,"['email', 'phone']",t,"Asheville, North Carolina, United States",Entire home,Entire home/apt,4.0,2,30,t,14,225,34,2,4.99,5.0,5.0,5.0,5.0,4.9,4.99,f,380.8986301369863,380.8986301369863,23.638256459561283,5.0,8.0,3.64,26,49,317,330.50958904109586,86.84931506849315,3 baths,47.61232876712329,1.6,0.0,6.205917950153831
562,"Asheville, NC",within a few hours,100.0,96.0,t,host neighbourhood not available,2,"['email', 'phone']",t,"Asheville, North Carolina, United States",Entire guesthouse,Entire home/apt,1.0,3,7,t,5,147,30,2,4.95,4.95,4.94,5.0,4.99,4.95,4.92,f,143.44383561643835,143.44383561643835,37.51073467711426,2.0,3.0,2.38,19,49,49,18.734246575342464,13.424657534246576,1 bath,47.814611872146116,1.5,0.0,26.150119672912318
563,"Asheville, NC",within an hour,100.0,100.0,f,host neighbourhood not available,2,"['email', 'phone']",t,"Asheville, North Carolina, United States",Entire home,Entire home/apt,2.0,2,7,t,1,27,2,0,4.93,4.96,4.89,5.0,4.89,4.93,4.74,t,242.8958904109589,242.8958904109589,31.028259179017148,2.0,4.0,0.44,1,1,1,0.5452054794520548,0.273972602739726,1 bath,60.72397260273973,2.0,0.0,12.774303890658672
564,"Woodfin, NC",within an hour,100.0,100.0,t,host neighbourhood not available,1,"['email', 'phone', 'work_email']",t,"Asheville, North Carolina, United States",Entire guest suite,Entire home/apt,1.0,2,1125,t,19,246,39,2,4.93,4.96,4.96,4.97,4.97,4.92,4.93,f,88.08767123287672,88.08767123287672,7.057688995524611,4.0,2.0,4.14,44,74,164,39.24383561643835,44.93150684931507,1 bath,44.04383561643836,0.5,0.0,8.012118945528997
565,"Asheville, NC",within an hour,100.0,100.0,t,host neighbourhood not available,3,"['email', 'phone', 'work_email']",t,"Asheville, North Carolina, United States",Entire rental unit,Entire home/apt,2.0,2,1125,t,27,101,21,1,4.77,4.84,4.86,4.83,4.93,4.78,4.75,t,191.05753424657533,191.05753424657533,34.51038192973708,3.0,8.0,1.68,57,87,137,70.07123287671233,37.534246575342465,1 bath,23.882191780821916,2.6666666666666665,0.0,18.062821791261378
566,"Asheville, NC",within a few hours,100.0,83.0,t,Montford Area Historic District,6,"['email', 'phone']",t,"Asheville, North Carolina, United States",Entire rental unit,Entire home/apt,1.0,30,1125,t,0,8,6,1,4.75,4.88,4.0,4.88,4.75,5.0,4.5,f,55.0,55.0,0.0,1.0,2.0,0.16,0,0,150,22.602739726027398,41.0958904109589,1 bath,27.5,2.0,0.0,0.0
567,"Asheville, NC",within an hour,100.0,100.0,t,host neighbourhood not available,1,"['email', 'phone']",t,"Asheville, North Carolina, United States",Entire home,Entire home/apt,3.0,3,60,t,16,122,17,2,4.89,4.98,4.84,4.98,4.98,4.75,4.85,f,274.3972602739726,274.3972602739726,15.10652624961883,3.0,7.0,2.01,30,48,314,235.8082191780822,86.02739726027397,2 baths,39.199608610567516,2.3333333333333335,0.0,5.50534879048562
568,"Asheville, NC",within an hour,100.0,99.0,t,host neighbourhood not available,1,"['email', 'phone']",t,"Asheville, North Carolina, United States",Entire guest suite,Entire home/apt,1.0,1,14,t,10,331,59,5,4.99,5.0,4.99,5.0,5.0,4.95,4.99,t,75.9972602739726,75.9972602739726,7.541642135480413,1.0,2.0,5.39,19,42,222,43.775342465753425,60.82191780821918,1 bath,37.9986301369863,2.0,0.0,9.92357107123671
569,"Asheville, NC",within an hour,89.0,100.0,t,host neighbourhood not available,5,"['email', 'phone']",f,"Asheville, North Carolina, United States",Entire cabin,Entire home/apt,2.0,2,12,t,17,170,41,3,4.95,4.95,4.96,4.96,4.95,4.94,4.84,t,180.6986301369863,180.6986301369863,9.040028401666417,3.0,4.0,2.82,32,58,142,69.83561643835617,38.9041095890411,1 bath,45.17465753424658,1.3333333333333333,0.0,5.002820660462803
570,"Asheville, NC",within an hour,100.0,98.0,t,River Arts District,3,"['email', 'phone']",t,"Asheville, North Carolina, United States",Entire rental unit,Entire home/apt,2.0,1,1125,t,3,150,56,2,4.93,5.0,5.0,5.0,5.0,4.93,4.87,t,207.97808219178083,207.97808219178083,47.64278206743487,2.0,4.0,2.51,11,40,40,20.964383561643835,10.95890410958904,3 baths,51.99452054794521,2.0,0.0,22.9075975532376
571,"Asheville, NC",within an hour,100.0,100.0,t,host neighbourhood not available,1,"['email', 'phone', 'work_email']",t,"Asheville, North Carolina, United States",Entire condo,Entire home/apt,1.0,1,1125,t,13,213,33,3,4.8,4.9,4.86,4.88,4.88,4.8,4.81,t,82.91506849315068,82.91506849315068,4.558643258764653,1.0,3.0,3.46,28,51,326,73.92876712328767,89.31506849315069,1 bath,27.638356164383563,3.0,0.0,5.4979671869187765
572,"Asheville, NC",within an hour,100.0,100.0,t,host neighbourhood not available,2,"['email', 'phone']",f,"Asheville, North Carolina, United States",Entire guesthouse,Entire home/apt,1.0,2,90,t,9,302,64,2,4.95,4.98,4.99,5.0,4.99,4.9,4.95,t,75.40273972602739,75.40273972602739,9.462156733837043,1.0,2.0,4.89,18,48,131,27.15890410958904,35.89041095890411,1 bath,37.701369863013696,2.0,0.0,12.548823515189742
573,"Asheville, NC",within an hour,100.0,96.0,t,host neighbourhood not available,3,"['email', 'phone']",t,"Asheville, North Carolina, United States",Entire guest suite,Entire home/apt,1.9456140350877194,2,30,t,16,212,27,0,4.93,4.97,4.99,4.99,4.98,4.9,4.82,f,99.68219178082192,99.68219178082192,4.3598865314953645,1.0,2.0,3.46,29,59,149,41.0958904109589,40.821917808219176,1 bath,49.84109589041096,2.0,0.0,4.3737867853886545
574,"Asheville, NC",within an hour,100.0,100.0,t,host neighbourhood not available,1,"['email', 'phone']",t,"Asheville, North Carolina, United States",Private room in home,Private room,1.0,1,1125,t,25,81,20,1,5.0,5.0,5.0,4.98,4.99,4.95,4.91,f,148.35890410958905,148.35890410958905,29.444396450126234,3.0,4.0,1.6,45,68,68,21.8,18.63013698630137,1 private bath,37.08972602739726,1.3333333333333333,0.0,19.846733586260783
575,"Asheville, NC",within an hour,100.0,100.0,t,host neighbourhood not available,2,"['email', 'phone']",t,"Asheville, North Carolina, United States",Entire guest suite,Entire home/apt,1.0,2,28,t,11,298,51,2,4.95,4.99,4.99,4.98,4.97,4.9,4.88,t,134.9917808219178,134.9917808219178,11.931924043522887,1.0,2.0,4.91,29,53,226,83.76986301369863,61.917808219178085,1 bath,67.4958904109589,2.0,0.0,8.839000397560183
576,host location not available,within an hour,100.0,95.0,t,City of Marco,3,"['email', 'phone']",t,"Asheville, North Carolina, United States",Entire guest suite,Entire home/apt,1.0,3,1125,t,29,79,23,1,4.84,4.9,4.92,4.97,4.95,4.94,4.87,f,94.38082191780822,94.38082191780822,22.182687150404146,2.0,4.0,1.31,59,89,179,46.23287671232877,49.04109589041096,1 bath,23.595205479452055,2.0,0.0,23.503384161797186
577,"Asheville, NC",within an hour,100.0,99.0,t,host neighbourhood not available,2,"['email', 'phone']",f,"Candler, North Carolina, United States",Private room in home,Private room,1.0,2,1125,t,0,101,25,0,4.93,4.92,4.97,4.92,4.94,4.85,4.91,t,61.38356164383562,61.38356164383562,20.11876149773939,1.0,2.0,1.69,6,36,311,49.5972602739726,85.2054794520548,1 shared bath,30.69178082191781,2.0,0.0,32.77548737636633
578,"Asheville, NC",within an hour,100.0,100.0,t,Westwood Place,27,"['email', 'phone', 'work_email']",t,"Asheville, North Carolina, United States",Entire home,Entire home/apt,4.0,4,14,t,4,55,18,0,4.98,5.0,4.96,5.0,5.0,4.98,4.91,t,575.1917808219179,575.1917808219179,52.95152705988562,6.0,10.0,0.94,13,34,293,469.1698630136986,80.27397260273973,3 baths,57.519178082191786,1.6666666666666667,0.0,9.205890769896044
579,United States,within an hour,100.0,99.0,t,Deep Gap,1305,"['email', 'phone']",t,"Asheville, North Carolina, United States",Entire home,Entire home/apt,3.0,3,1125,t,9,55,9,1,4.93,4.85,4.95,5.0,4.84,4.84,4.75,t,425.35616438356163,425.35616438356163,128.24540454708475,4.0,7.0,1.01,23,49,272,327.7808219178082,74.52054794520548,3 baths,60.765166340508806,1.75,0.0,30.150122482165425
580,"Asheville, NC",within an hour,100.0,100.0,t,host neighbourhood not available,2,"['email', 'phone']",t,"Asheville, North Carolina, United States",Entire guest suite,Entire home/apt,1.0,1,360,t,20,559,80,7,4.9,4.95,4.91,4.98,4.98,4.93,4.84,t,111.74794520547945,111.74794520547945,29.924943239863904,1.0,2.0,9.15,47,77,352,107.74520547945205,96.43835616438356,1 bath,55.87397260273973,2.0,0.0,26.778965094023548
581,"Asheville, NC",within an hour,100.0,99.0,t,host neighbourhood not available,2,"['email', 'phone']",t,"Asheville, North Carolina, United States",Entire home,Entire home/apt,3.0,3,1125,t,17,199,52,3,4.93,4.92,4.96,4.99,4.96,4.77,4.87,t,216.58356164383562,216.58356164383562,37.566962242308186,4.0,6.0,3.32,28,53,311,183.5205479452055,85.2054794520548,2 baths,36.0972602739726,1.5,0.0,17.345250930948207
582,"Asheville, NC",within an hour,100.0,99.0,t,host neighbourhood not available,1,"['email', 'phone']",t,"Asheville, North Carolina, United States",Entire guest suite,Entire home/apt,1.0,2,1125,t,7,282,43,4,4.8,4.89,4.79,4.96,4.86,4.95,4.79,t,80.89041095890411,80.89041095890411,18.43876235673727,2.0,2.0,4.62,15,30,106,23.506849315068493,29.041095890410958,1 bath,40.445205479452056,1.0,0.0,22.794744319082486
583,"Asheville, NC",response not available,99.02755326965466,95.76526315789474,f,host neighbourhood not available,1,"['email', 'phone', 'work_email']",t,"Asheville, North Carolina, United States",Private room in home,Private room,1.0,1,13,t,0,15,0,0,5.0,4.87,4.67,5.0,5.0,4.8,4.73,f,81.87397260273973,81.87397260273973,11.615190264879724,1.0,2.0,0.24,0,12,12,2.136986301369863,3.287671232876712,1 shared bath,40.93698630136986,2.0,0.0,14.18666994606177
584,"Asheville, NC",within an hour,100.0,100.0,t,host neighbourhood not available,1,"['email', 'phone']",t,"Asheville, North Carolina, United States",Entire guest suite,Entire home/apt,2.0,2,1125,t,24,296,36,2,4.98,4.97,4.98,4.98,4.99,4.96,4.9,f,218.15068493150685,218.15068493150685,32.2949453538584,2.0,4.0,4.83,47,77,77,45.082191780821915,21.095890410958905,1 bath,54.53767123287671,2.0,0.0,14.803962391407618
585,"Asheville, NC",within an hour,100.0,100.0,t,host neighbourhood not available,1,"['email', 'phone']",f,neighbourhood not available,Entire rental unit,Entire home/apt,1.9456140350877194,2,7,t,22,96,16,1,4.92,4.96,4.95,5.0,5.0,4.91,4.93,t,123.4904109589041,123.4904109589041,26.90833118048314,1.0,3.0,1.61,34,53,135,46.87123287671233,36.986301369863014,1 bath,41.163470319634705,3.0,0.0,21.789814262937274
586,"Asheville, NC",within an hour,100.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Asheville, North Carolina, United States",Entire bungalow,Entire home/apt,2.0,1,90,t,2,416,33,0,4.69,4.83,4.78,4.89,4.78,4.83,4.61,t,201.7890410958904,201.7890410958904,67.53486596811108,2.0,4.0,6.83,8,23,63,32.106849315068494,17.26027397260274,1 bath,50.4472602739726,2.0,0.0,33.4680543608007
