,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,property_type,room_type,bedrooms,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,price,price_avg,price_std,beds,accommodates,reviews_per_month,availability_60,availability_90,availability_365,revenue,booking_rate,bathrooms_text,price_per_person,accom_per_bed,price_surge_percent,price_std_percent
45,Singapore,response not available,88.43647363872083,72.99303621169916,f,Arab Street,9,"['email', 'phone']",f,neighbourhood not available,Private room in bed and breakfast,Private room,1.0,92,1125,f,0,2,0,0,4.0,3.5,3.5,4.5,4.0,4.5,4.0,f,90.0,90.0,0.0,3.0,3.0,0.03,0,0,0,0.0,0.0,8 baths,30.0,1.0,0.0,0.0
46,Singapore,within an hour,100.0,100.0,f,Chinatown,5,['phone'],t,"Singapore, Singapore",Shared room in bed and breakfast,Shared room,1.0,92,365,t,30,150,0,0,4.56,4.65,4.43,4.84,4.79,4.86,4.67,f,52.534246575342465,52.534246575342465,6.7186025818855715,1.0,1.0,1.39,60,90,238,35.63013698630137,65.20547945205479,0 shared baths,52.534246575342465,1.0,0.0,12.788995788204607
47,Singapore,within an hour,100.0,100.0,f,Chinatown,5,['phone'],t,"Singapore, Singapore",Room in bed and breakfast,Hotel room,1.0,92,365,t,30,2,0,0,4.5,5.0,4.5,5.0,5.0,5.0,5.0,f,321.36986301369865,321.36986301369865,34.835369029489755,6.0,6.0,0.02,60,90,238,216.986301369863,65.20547945205479,0 baths,53.561643835616444,1.0,0.0,10.839650209517272
48,Singapore,within an hour,100.0,100.0,f,Chinatown,5,['phone'],t,"Singapore, Singapore",Room in bed and breakfast,Hotel room,1.0,92,365,t,30,93,0,0,4.67,4.72,4.66,4.88,4.85,4.9,4.62,f,52.534246575342465,52.534246575342465,6.7186025818855715,1.0,1.0,0.88,60,90,238,35.63013698630137,65.20547945205479,0 baths,52.534246575342465,1.0,0.0,12.788995788204607
49,Singapore,within a few hours,90.0,100.0,f,Chinatown,126,"['email', 'phone']",t,"Singapore, Singapore",Private room in rental unit,Private room,1.0,92,365,t,0,0,0,0,4.473590038314174,4.5999688352162,4.502138683287879,4.685621347876895,4.693383956386282,4.701990650564858,4.494713673548885,t,68.53972602739726,68.53972602739726,3.078940329253954,1.0,1.0,1.0008237547892704,21,51,326,61.62739726027397,89.31506849315069,1 private bath,68.53972602739726,1.0,0.0,4.492198185944331
50,Singapore,response not available,88.43647363872083,72.99303621169916,f,Bedok,8,"['email', 'phone']",f,"Singapore, Singapore",Private room in townhouse,Private room,1.0,92,1125,t,30,0,0,0,4.473590038314174,4.5999688352162,4.502138683287879,4.685621347876895,4.693383956386282,4.701990650564858,4.494713673548885,t,95.12876712328767,95.12876712328767,8.136025561499773,1.0,1.0,1.0008237547892704,60,90,365,95.12876712328767,100.0,1 bath,95.12876712328767,1.0,0.0,8.552644807175328
51,Singapore,within a day,90.0,100.0,f,Kallang,181,"['email', 'phone']",t,"Singapore, Singapore",Private room in rental unit,Private room,1.0,92,365,t,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,59.0,59.0,0.0,1.0,1.0,0.01,20,50,325,52.534246575342465,89.04109589041096,3 shared baths,59.0,1.0,0.0,0.0
52,Singapore,response not available,88.43647363872083,72.99303621169916,f,host neighbourhood not available,3,"['email', 'phone']",f,neighbourhood not available,Private room in home,Private room,1.0,92,1125,t,0,3,0,0,4.67,5.0,5.0,5.0,5.0,5.0,4.33,f,62.30958904109589,62.30958904109589,9.139339018101454,1.0,1.0,0.03,0,4,95,15.98082191780822,26.027397260273972,1 bath,62.30958904109589,1.0,0.0,14.667628464173726
53,Singapore,response not available,88.43647363872083,72.99303621169916,f,host neighbourhood not available,3,"['email', 'phone']",f,neighbourhood not available,Private room in home,Private room,1.0,92,1125,t,0,2,0,0,5.0,4.5,4.5,4.5,4.5,4.5,4.5,f,97.67671232876712,97.67671232876712,27.42671814640615,1.0,2.0,0.03,0,10,101,24.53698630136986,27.671232876712327,1 bath,48.83835616438356,2.0,0.0,28.079075853916315
54,Singapore,within a day,57.0,86.0,f,Chinatown,6,"['email', 'phone', 'work_email']",t,"Singapore, Singapore",Private room in condo,Private room,1.0,92,1123,t,23,77,0,0,4.51,4.62,4.63,4.67,4.67,4.85,4.46,t,119.01095890410959,119.01095890410959,0.10425249863347325,1.0,4.0,0.74,53,83,358,116.72876712328767,98.08219178082192,1 shared bath,29.752739726027396,4.0,0.0,0.08759907456713491
